athlete_id,date,edad,sexo,estatura_cm,peso_kg,horas_entrenamiento_semanal,intensidad_entrenamiento,tipo_disciplina,antecedentes_lesiones_previas,tiempo_desde_ultima_lesion_dias,fatiga_autoreportada,sueno_horas,dolor_actual,flexibilidad,fuerza_muscular,estabilidad_equilibrio,riesgo_lesion
172,2024-01-04,12,0,160.0,55.3,11.3,3,0,0,9999,2.0,9.8,0.0,4,3,3,0
172,2024-01-11,12,0,160.0,55.3,11.1,5,1,0,9999,5.0,8.0,3.0,1,2,3,0
172,2024-01-18,12,0,160.0,55.3,9.6,5,0,1,764,4.0,6.5,0.0,3,3,4,0
172,2024-01-25,12,0,160.0,55.3,5.4,3,2,0,9999,5.0,6.2,0.0,3,3,5,0
172,2024-02-01,12,0,160.0,55.3,4.9,4,0,0,9999,6.0,9.3,0.0,3,3,2,0
172,2024-02-08,12,0,160.0,55.3,8.3,5,1,0,9999,4.0,7.1,0.0,4,5,3,0
172,2024-02-15,12,0,160.0,55.3,8.5,1,1,0,9999,3.0,9.7,3.0,3,4,3,0
172,2024-02-22,12,0,160.0,55.3,7.7,1,0,0,9999,4.0,8.7,1.0,4,2,4,0
172,2024-02-29,12,0,160.0,55.3,5.6,1,1,0,9999,6.0,7.2,1.0,3,2,2,0
172,2024-03-07,12,0,160.0,55.3,9.3,3,2,0,9999,8.0,9.3,1.0,3,4,3,0
172,2024-03-14,12,0,160.0,55.3,8.3,4,1,1,874,4.0,7.0,2.0,3,3,3,0
172,2024-03-21,12,0,160.0,55.3,8.9,3,0,0,9999,4.0,6.4,0.0,5,3,4,0
172,2024-03-28,12,0,160.0,55.3,9.8,3,0,1,570,5.0,7.0,0.0,2,4,3,0
172,2024-04-04,12,0,160.0,55.3,7.2,3,2,0,9999,4.0,8.8,4.0,3,1,5,0
172,2024-04-11,12,0,160.0,55.3,6.5,1,0,0,9999,5.0,9.3,3.0,2,3,1,0
172,2024-04-18,12,0,160.0,55.3,11.3,3,1,0,9999,5.0,7.6,2.0,1,4,2,1
172,2024-04-25,12,0,160.0,55.3,5.7,1,0,0,9999,4.0,5.9,3.0,5,4,3,0
173,2023-08-19,12,1,159.3,42.0,6.6,2,0,1,893,3.0,6.3,5.0,1,4,2,0
173,2023-08-26,12,1,159.3,42.0,11.7,4,0,0,9999,1.0,6.8,0.0,3,3,4,0
173,2023-09-02,12,1,159.3,42.0,6.4,4,2,0,9999,5.0,6.6,0.0,3,4,4,0
173,2023-09-09,12,1,159.3,42.0,7.7,4,1,0,9999,4.0,8.3,2.0,4,1,3,0
173,2023-09-16,12,1,159.3,42.0,6.8,4,0,1,423,2.0,10.1,0.0,4,3,5,0
173,2023-09-23,12,1,159.3,42.0,2.7,4,2,0,9999,2.0,8.9,1.0,1,1,3,0
173,2023-09-30,12,1,159.3,42.0,7.6,3,0,0,9999,4.0,6.8,1.0,3,2,5,0
173,2023-10-07,12,1,159.3,42.0,5.0,3,1,0,9999,1.0,7.2,2.0,1,4,2,0
173,2023-10-14,12,1,159.3,42.0,8.8,3,0,1,813,4.0,7.5,0.0,3,1,4,0
173,2023-10-21,12,1,159.3,42.0,11.3,3,2,0,9999,5.0,8.4,3.0,3,3,1,0
173,2023-10-28,12,1,159.3,42.0,1.4,3,0,0,9999,4.0,9.7,0.0,2,3,3,0
173,2023-11-04,12,1,159.3,42.0,6.8,4,1,0,9999,3.0,7.5,2.0,4,2,3,0
173,2023-11-11,12,1,159.3,42.0,9.4,2,0,0,9999,2.0,9.7,0.0,1,3,4,0
173,2023-11-18,12,1,159.3,42.0,1.4,3,0,1,454,4.0,10.3,2.0,1,3,4,0
173,2023-11-25,12,1,159.3,42.0,12.0,3,0,0,9999,5.0,7.6,0.0,1,4,3,0
173,2023-12-02,12,1,159.3,42.0,9.1,2,2,0,9999,3.0,7.6,1.0,2,4,4,0
173,2023-12-09,12,1,159.3,42.0,11.2,5,0,1,525,4.0,7.6,4.0,3,3,4,0
173,2023-12-16,12,1,159.3,42.0,6.3,2,1,0,9999,6.0,8.1,1.0,1,5,1,0
173,2023-12-23,12,1,159.3,42.0,6.7,3,0,0,9999,4.0,7.6,3.0,5,1,4,0
173,2023-12-30,12,1,159.3,42.0,7.5,2,0,0,9999,3.0,9.0,1.0,5,3,3,0
174,2023-07-09,16,1,167.6,56.4,14.4,4,0,1,216,5.0,6.3,0.0,3,5,4,1
174,2023-07-16,16,1,167.6,56.4,12.0,3,1,0,9999,2.0,7.4,2.0,3,2,2,0
174,2023-07-23,16,1,167.6,56.4,8.4,3,1,0,9999,2.0,8.4,2.0,5,2,2,0
174,2023-07-30,16,1,167.6,56.4,8.8,4,2,1,778,5.0,9.0,0.0,4,3,4,0
174,2023-08-06,16,1,167.6,56.4,9.9,3,2,0,9999,3.0,10.4,2.0,2,4,2,0
174,2023-08-13,16,1,167.6,56.4,15.2,2,0,1,326,3.0,6.6,0.0,4,3,3,1
174,2023-08-20,16,1,167.6,56.4,9.1,2,1,1,229,3.0,7.3,0.0,2,4,3,0
174,2023-08-27,16,1,167.6,56.4,8.1,4,0,0,9999,3.0,5.5,2.0,3,2,3,0
174,2023-09-03,16,1,167.6,56.4,7.0,3,2,1,408,6.0,6.8,4.0,3,4,3,0
174,2023-09-10,16,1,167.6,56.4,8.7,2,0,0,9999,6.0,6.1,2.0,3,2,3,0
174,2023-09-17,16,1,167.6,56.4,6.2,2,1,1,476,6.0,7.4,0.0,2,3,3,0
174,2023-09-24,16,1,167.6,56.4,9.5,2,0,1,530,5.0,7.7,0.0,1,3,1,1
174,2023-10-01,16,1,167.6,56.4,3.7,3,0,0,9999,4.0,8.5,0.0,4,3,4,0
174,2023-10-08,16,1,167.6,56.4,7.2,1,0,0,9999,1.0,7.7,2.0,4,3,4,0
174,2023-10-15,16,1,167.6,56.4,10.2,1,0,0,9999,3.0,8.5,1.0,3,3,1,0
174,2023-10-22,16,1,167.6,56.4,9.1,3,0,0,9999,7.0,8.1,2.0,3,4,4,0
174,2023-10-29,16,1,167.6,56.4,6.6,3,1,0,9999,3.0,6.9,3.0,3,4,2,0
174,2023-11-05,16,1,167.6,56.4,7.3,3,1,1,84,6.0,6.1,2.0,3,3,3,0
174,2023-11-12,16,1,167.6,56.4,11.1,3,0,0,9999,4.0,8.6,3.0,2,2,3,0
174,2023-11-19,16,1,167.6,56.4,4.4,3,0,0,9999,1.0,9.8,1.0,3,4,3,0
175,2023-08-13,18,1,171.0,40.0,4.4,3,0,1,338,4.0,10.8,7.0,5,4,1,0
175,2023-08-20,18,1,171.0,40.0,5.2,5,2,0,9999,5.0,9.0,2.0,4,3,4,0
175,2023-08-27,18,1,171.0,40.0,8.0,2,0,1,139,3.0,9.6,2.0,3,3,5,0
175,2023-09-03,18,1,171.0,40.0,3.9,3,0,0,9999,5.0,8.5,4.0,2,3,5,0
175,2023-09-10,18,1,171.0,40.0,10.9,3,0,0,9999,1.0,8.3,1.0,4,2,1,0
175,2023-09-17,18,1,171.0,40.0,5.2,2,0,0,9999,1.0,8.1,0.0,3,3,5,0
175,2023-09-24,18,1,171.0,40.0,8.7,4,0,1,297,4.0,7.9,4.0,3,3,3,0
175,2023-10-01,18,1,171.0,40.0,6.3,2,0,0,9999,4.0,8.7,4.0,1,4,4,0
175,2023-10-08,18,1,171.0,40.0,7.8,3,0,0,9999,6.0,7.4,1.0,4,4,5,0
175,2023-10-15,18,1,171.0,40.0,3.2,3,0,0,9999,4.0,7.8,4.0,2,1,3,0
175,2023-10-22,18,1,171.0,40.0,11.0,2,0,1,668,2.0,6.7,1.0,3,3,3,0
175,2023-10-29,18,1,171.0,40.0,5.1,3,1,0,9999,4.0,8.5,3.0,3,2,3,0
175,2023-11-05,18,1,171.0,40.0,4.8,3,0,0,9999,4.0,6.9,4.0,3,3,3,0
175,2023-11-12,18,1,171.0,40.0,15.1,4,0,0,9999,1.0,8.0,1.0,3,2,5,0
175,2023-11-19,18,1,171.0,40.0,9.7,4,0,0,9999,3.0,8.6,2.0,3,3,4,0
175,2023-11-26,18,1,171.0,40.0,10.9,2,2,0,9999,3.0,8.6,3.0,1,4,3,0
175,2023-12-03,18,1,171.0,40.0,9.4,3,1,0,9999,3.0,8.8,1.0,3,4,2,0
175,2023-12-10,18,1,171.0,40.0,6.6,4,1,0,9999,4.0,7.8,0.0,2,2,3,0
175,2023-12-17,18,1,171.0,40.0,4.1,2,0,0,9999,2.0,8.5,4.0,2,1,3,0
175,2023-12-24,18,1,171.0,40.0,7.1,3,0,0,9999,4.0,7.5,2.0,3,2,2,0
176,2023-10-10,16,0,165.5,50.7,5.1,4,0,0,9999,4.0,5.8,0.0,3,3,4,0
176,2023-10-17,16,0,165.5,50.7,5.2,3,0,0,9999,5.0,8.6,1.0,3,1,4,0
176,2023-10-24,16,0,165.5,50.7,3.3,2,0,0,9999,2.0,8.3,2.0,3,2,3,0
176,2023-10-31,16,0,165.5,50.7,8.3,3,2,0,9999,1.0,9.1,0.0,1,5,4,0
176,2023-11-07,16,0,165.5,50.7,12.7,3,2,1,446,4.0,8.0,2.0,2,3,4,0
176,2023-11-14,16,0,165.5,50.7,9.7,5,0,0,9999,3.0,6.2,2.0,2,3,3,0
176,2023-11-21,16,0,165.5,50.7,7.7,2,0,0,9999,8.0,7.9,4.0,2,1,3,0
176,2023-11-28,16,0,165.5,50.7,7.9,5,0,0,9999,4.0,9.0,1.0,3,3,4,1
176,2023-12-05,16,0,165.5,50.7,1.0,3,0,0,9999,4.0,8.5,4.0,2,3,3,0
176,2023-12-12,16,0,165.5,50.7,6.7,2,2,0,9999,3.0,7.8,1.0,3,3,3,0
176,2023-12-19,16,0,165.5,50.7,3.7,3,0,0,9999,2.0,6.2,1.0,4,3,2,0
176,2023-12-26,16,0,165.5,50.7,8.4,3,2,0,9999,4.0,6.9,2.0,3,5,1,0
176,2024-01-02,16,0,165.5,50.7,7.2,2,0,1,788,3.0,8.5,5.0,3,2,5,0
176,2024-01-09,16,0,165.5,50.7,5.4,2,0,1,470,3.0,6.2,0.0,4,3,2,0
176,2024-01-16,16,0,165.5,50.7,8.3,4,0,0,9999,4.0,7.6,2.0,2,3,3,0
176,2024-01-23,16,0,165.5,50.7,8.3,5,1,0,9999,4.0,8.0,1.0,4,3,5,0
176,2024-01-30,16,0,165.5,50.7,12.6,3,0,0,9999,1.0,9.3,1.0,1,1,4,0
176,2024-02-06,16,0,165.5,50.7,10.1,2,0,0,9999,5.0,8.7,2.0,1,3,2,0
176,2024-02-13,16,0,165.5,50.7,8.7,4,0,0,9999,2.0,9.1,3.0,2,2,4,0
176,2024-02-20,16,0,165.5,50.7,5.2,3,0,0,9999,3.0,8.3,2.0,2,3,4,0
177,2023-05-01,15,1,158.9,68.0,4.8,2,0,0,9999,5.0,7.1,3.0,3,3,3,0
177,2023-05-08,15,1,158.9,68.0,9.8,5,0,1,882,6.0,7.3,1.0,2,3,3,0
177,2023-05-15,15,1,158.9,68.0,7.4,1,1,0,9999,1.0,7.0,1.0,5,3,4,0
177,2023-05-22,15,1,158.9,68.0,8.7,3,1,0,9999,4.0,8.6,0.0,4,2,2,0
177,2023-05-29,15,1,158.9,68.0,10.9,3,0,0,9999,4.0,7.2,5.0,5,3,4,0
177,2023-06-05,15,1,158.9,68.0,3.5,3,1,0,9999,1.0,7.6,1.0,4,1,1,0
177,2023-06-12,15,1,158.9,68.0,12.2,2,0,0,9999,5.0,8.0,1.0,5,2,3,0
177,2023-06-19,15,1,158.9,68.0,10.9,3,1,0,9999,4.0,9.8,2.0,2,4,2,0
177,2023-06-26,15,1,158.9,68.0,1.8,5,0,0,9999,4.0,8.7,3.0,3,4,4,0
177,2023-07-03,15,1,158.9,68.0,15.1,3,0,0,9999,2.0,7.1,0.0,2,4,2,0
177,2023-07-10,15,1,158.9,68.0,9.0,3,0,0,9999,4.0,8.2,3.0,3,3,3,0
177,2023-07-17,15,1,158.9,68.0,6.6,2,1,0,9999,5.0,9.8,1.0,4,4,2,0
177,2023-07-24,15,1,158.9,68.0,9.6,4,0,0,9999,4.0,8.7,4.0,3,2,4,0
177,2023-07-31,15,1,158.9,68.0,5.1,5,0,0,9999,3.0,6.2,0.0,2,3,2,0
177,2023-08-07,15,1,158.9,68.0,9.6,4,0,0,9999,3.0,7.0,3.0,3,2,4,0
177,2023-08-14,15,1,158.9,68.0,5.6,3,0,0,9999,4.0,6.9,1.0,1,4,4,0
177,2023-08-21,15,1,158.9,68.0,14.1,5,1,0,9999,4.0,9.6,0.0,3,3,2,0
177,2023-08-28,15,1,158.9,68.0,8.2,2,0,0,9999,5.0,9.4,0.0,3,4,3,0
177,2023-09-04,15,1,158.9,68.0,9.9,3,2,1,798,3.0,7.3,0.0,4,4,3,0
177,2023-09-11,15,1,158.9,68.0,5.6,3,0,0,9999,2.0,7.3,3.0,5,3,3,0
178,2023-04-26,17,0,169.0,57.6,10.4,3,0,1,173,4.0,8.0,0.0,1,3,5,1
178,2023-05-03,17,0,169.0,57.6,8.0,4,1,0,9999,3.0,8.1,2.0,5,1,1,0
178,2023-05-10,17,0,169.0,57.6,3.8,3,1,1,91,5.0,6.9,2.0,5,3,4,0
178,2023-05-17,17,0,169.0,57.6,7.3,2,0,0,9999,4.0,7.7,0.0,3,3,4,0
178,2023-05-24,17,0,169.0,57.6,13.8,3,0,1,111,4.0,6.4,0.0,4,2,2,0
178,2023-05-31,17,0,169.0,57.6,10.6,3,1,1,365,2.0,9.4,0.0,1,5,3,0
178,2023-06-07,17,0,169.0,57.6,6.9,3,0,0,9999,4.0,6.1,1.0,5,5,4,0
178,2023-06-14,17,0,169.0,57.6,2.4,2,1,0,9999,2.0,6.1,4.0,3,2,3,0
178,2023-06-21,17,0,169.0,57.6,5.5,2,0,0,9999,2.0,8.5,3.0,5,4,3,0
178,2023-06-28,17,0,169.0,57.6,3.8,3,2,0,9999,2.0,6.6,1.0,2,1,3,0
178,2023-07-05,17,0,169.0,57.6,2.5,4,0,1,227,3.0,7.4,0.0,4,3,3,0
178,2023-07-12,17,0,169.0,57.6,10.4,5,0,0,9999,5.0,8.1,0.0,3,3,2,0
178,2023-07-19,17,0,169.0,57.6,8.2,5,0,1,191,3.0,8.7,1.0,2,4,3,0
178,2023-07-26,17,0,169.0,57.6,13.4,4,2,0,9999,2.0,7.8,0.0,5,3,4,0
178,2023-08-02,17,0,169.0,57.6,5.0,2,1,0,9999,4.0,10.0,1.0,3,4,1,0
178,2023-08-09,17,0,169.0,57.6,8.0,4,0,1,456,4.0,8.0,1.0,4,4,3,0
178,2023-08-16,17,0,169.0,57.6,3.8,3,0,0,9999,3.0,9.3,0.0,3,3,3,0
178,2023-08-23,17,0,169.0,57.6,6.2,4,0,0,9999,3.0,8.3,0.0,5,3,3,0
178,2023-08-30,17,0,169.0,57.6,7.3,3,0,0,9999,5.0,10.3,0.0,3,3,3,0
178,2023-09-06,17,0,169.0,57.6,6.9,4,0,1,308,5.0,9.2,0.0,1,4,1,0
179,2023-08-21,16,1,148.0,56.4,8.2,3,0,0,9999,4.0,8.0,4.0,4,5,3,0
179,2023-08-28,16,1,148.0,56.4,10.9,1,0,1,762,2.0,8.7,2.0,1,2,3,0
179,2023-09-04,16,1,148.0,56.4,10.6,3,0,0,9999,8.0,7.7,2.0,4,3,3,0
179,2023-09-11,16,1,148.0,56.4,5.7,2,1,0,9999,5.0,7.7,3.0,2,4,2,0
179,2023-09-18,16,1,148.0,56.4,7.9,5,0,0,9999,4.0,6.6,3.0,3,3,2,0
179,2023-09-25,16,1,148.0,56.4,10.4,3,0,0,9999,2.0,7.1,4.0,3,3,3,0
179,2023-10-02,16,1,148.0,56.4,11.1,3,0,0,9999,5.0,10.3,2.0,3,2,1,0
179,2023-10-09,16,1,148.0,56.4,6.0,5,1,0,9999,3.0,6.7,2.0,3,4,3,0
179,2023-10-16,16,1,148.0,56.4,10.1,3,1,0,9999,3.0,7.3,0.0,4,3,4,0
179,2023-10-23,16,1,148.0,56.4,9.0,3,1,0,9999,1.0,7.9,0.0,2,3,2,1
179,2023-10-30,16,1,148.0,56.4,4.8,2,0,0,9999,2.0,7.9,3.0,3,4,3,0
179,2023-11-06,16,1,148.0,56.4,10.4,3,0,0,9999,4.0,8.4,1.0,2,4,3,0
179,2023-11-13,16,1,148.0,56.4,8.5,4,2,0,9999,5.0,7.5,0.0,3,4,2,0
179,2023-11-20,16,1,148.0,56.4,2.8,4,0,0,9999,5.0,8.5,0.0,2,2,3,0
179,2023-11-27,16,1,148.0,56.4,7.1,5,0,0,9999,4.0,9.3,5.0,3,4,3,0
179,2023-12-04,16,1,148.0,56.4,8.1,1,1,1,553,3.0,9.4,0.0,2,3,3,0
179,2023-12-11,16,1,148.0,56.4,6.2,2,0,0,9999,3.0,7.7,0.0,4,3,2,0
179,2023-12-18,16,1,148.0,56.4,11.7,1,0,1,293,4.0,8.7,3.0,2,4,2,0
179,2023-12-25,16,1,148.0,56.4,11.8,4,0,0,9999,5.0,6.7,0.0,2,3,2,0
179,2024-01-01,16,1,148.0,56.4,6.9,2,0,0,9999,4.0,7.2,2.0,3,3,5,0
180,2023-09-16,18,1,154.3,69.6,6.5,1,0,0,9999,5.0,6.7,4.0,2,4,2,0
180,2023-09-23,18,1,154.3,69.6,7.6,3,0,0,9999,3.0,7.9,5.0,2,3,3,0
180,2023-09-30,18,1,154.3,69.6,7.4,3,2,0,9999,2.0,7.1,0.0,4,4,3,0
180,2023-10-07,18,1,154.3,69.6,6.2,4,0,0,9999,3.0,6.3,1.0,3,2,3,0
180,2023-10-14,18,1,154.3,69.6,1.0,3,0,1,708,4.0,7.6,0.0,2,4,3,0
180,2023-10-21,18,1,154.3,69.6,13.3,3,0,0,9999,3.0,6.1,1.0,1,2,4,0
180,2023-10-28,18,1,154.3,69.6,8.0,3,1,0,9999,5.0,9.5,4.0,3,2,4,0
180,2023-11-04,18,1,154.3,69.6,7.5,4,0,0,9999,5.0,7.4,0.0,3,2,2,0
180,2023-11-11,18,1,154.3,69.6,9.0,3,1,0,9999,1.0,9.1,2.0,2,2,2,0
180,2023-11-18,18,1,154.3,69.6,7.8,3,1,0,9999,6.0,7.5,1.0,2,4,5,0
180,2023-11-25,18,1,154.3,69.6,6.7,3,1,0,9999,1.0,6.7,4.0,2,3,4,0
180,2023-12-02,18,1,154.3,69.6,5.0,2,0,0,9999,7.0,9.3,4.0,5,2,3,0
180,2023-12-09,18,1,154.3,69.6,2.5,4,1,0,9999,3.0,8.1,0.0,3,2,4,0
180,2023-12-16,18,1,154.3,69.6,3.9,2,0,0,9999,3.0,10.1,1.0,2,1,3,0
180,2023-12-23,18,1,154.3,69.6,4.6,5,0,0,9999,3.0,7.5,3.0,3,3,3,0
180,2023-12-30,18,1,154.3,69.6,10.0,2,0,0,9999,4.0,7.5,3.0,4,3,4,0
180,2024-01-06,18,1,154.3,69.6,10.2,4,2,0,9999,3.0,9.1,0.0,1,2,3,0
180,2024-01-13,18,1,154.3,69.6,5.4,4,0,0,9999,3.0,9.1,3.0,3,4,4,0
180,2024-01-20,18,1,154.3,69.6,1.0,3,1,0,9999,5.0,8.2,4.0,4,4,3,0
180,2024-01-27,18,1,154.3,69.6,8.0,3,0,1,631,4.0,11.0,2.0,2,2,4,0
181,2023-12-25,19,1,155.2,52.8,6.7,3,0,0,9999,2.0,7.7,3.0,5,2,3,0
181,2024-01-01,19,1,155.2,52.8,6.7,3,1,0,9999,5.0,6.6,4.0,3,4,4,0
181,2024-01-08,19,1,155.2,52.8,10.9,2,0,1,626,4.0,6.9,2.0,3,4,3,0
181,2024-01-15,19,1,155.2,52.8,8.4,3,1,0,9999,3.0,7.7,3.0,5,1,3,0
181,2024-01-22,19,1,155.2,52.8,5.1,4,1,0,9999,5.0,9.7,1.0,1,5,4,0
181,2024-01-29,19,1,155.2,52.8,4.4,2,0,0,9999,3.0,7.8,1.0,3,1,2,0
181,2024-02-05,19,1,155.2,52.8,7.2,4,0,1,577,3.0,9.7,0.0,4,3,5,0
181,2024-02-12,19,1,155.2,52.8,5.3,3,0,0,9999,3.0,8.5,2.0,3,1,3,0
181,2024-02-19,19,1,155.2,52.8,7.8,3,0,0,9999,1.0,9.2,5.0,1,5,3,0
181,2024-02-26,19,1,155.2,52.8,11.1,5,0,0,9999,3.0,8.4,0.0,3,3,3,0
181,2024-03-04,19,1,155.2,52.8,3.9,3,0,0,9999,5.0,8.4,2.0,2,3,3,0
181,2024-03-11,19,1,155.2,52.8,8.3,3,2,0,9999,3.0,8.8,2.0,3,2,4,0
181,2024-03-18,19,1,155.2,52.8,10.7,4,0,0,9999,2.0,7.4,4.0,3,3,4,0
181,2024-03-25,19,1,155.2,52.8,7.7,5,1,1,585,5.0,7.4,4.0,3,4,4,0
181,2024-04-01,19,1,155.2,52.8,10.2,2,0,1,650,3.0,8.4,0.0,3,5,3,0
181,2024-04-08,19,1,155.2,52.8,7.1,3,0,0,9999,2.0,10.1,0.0,1,5,3,0
181,2024-04-15,19,1,155.2,52.8,8.5,3,0,0,9999,7.0,6.3,0.0,1,4,4,0
181,2024-04-22,19,1,155.2,52.8,9.3,1,1,0,9999,2.0,5.8,0.0,4,4,4,0
181,2024-04-29,19,1,155.2,52.8,6.3,2,0,0,9999,5.0,7.7,0.0,1,5,4,0
181,2024-05-06,19,1,155.2,52.8,14.0,3,1,0,9999,2.0,9.1,2.0,2,1,4,0
182,2023-07-17,13,1,159.8,65.1,9.7,3,0,0,9999,4.0,8.1,0.0,5,2,4,0
182,2023-07-24,13,1,159.8,65.1,11.9,4,0,0,9999,2.0,6.7,0.0,3,1,4,0
182,2023-07-31,13,1,159.8,65.1,11.2,4,0,0,9999,2.0,8.1,0.0,3,3,4,1
182,2023-08-07,13,1,159.8,65.1,9.0,3,0,1,95,4.0,6.1,2.0,2,5,4,0
182,2023-08-14,13,1,159.8,65.1,12.2,1,0,0,9999,4.0,8.7,1.0,2,3,3,0
182,2023-08-21,13,1,159.8,65.1,8.6,2,1,1,324,5.0,7.7,1.0,3,3,4,0
182,2023-08-28,13,1,159.8,65.1,5.8,3,2,1,806,3.0,7.9,0.0,3,4,5,0
182,2023-09-04,13,1,159.8,65.1,8.0,3,1,0,9999,7.0,8.5,0.0,5,5,2,0
182,2023-09-11,13,1,159.8,65.1,5.0,1,1,0,9999,4.0,8.2,4.0,3,3,1,0
182,2023-09-18,13,1,159.8,65.1,1.7,3,2,0,9999,4.0,7.4,1.0,1,4,1,0
182,2023-09-25,13,1,159.8,65.1,5.4,5,2,1,599,1.0,9.1,6.0,2,2,2,0
182,2023-10-02,13,1,159.8,65.1,8.2,4,0,0,9999,3.0,8.9,3.0,2,3,5,0
182,2023-10-09,13,1,159.8,65.1,11.2,4,0,1,271,4.0,6.0,4.0,2,3,2,0
182,2023-10-16,13,1,159.8,65.1,5.4,3,0,0,9999,3.0,7.7,3.0,3,3,4,0
182,2023-10-23,13,1,159.8,65.1,11.0,2,0,0,9999,4.0,6.8,1.0,2,2,4,0
182,2023-10-30,13,1,159.8,65.1,4.4,2,2,1,639,2.0,6.6,0.0,2,4,4,0
182,2023-11-06,13,1,159.8,65.1,5.2,4,0,0,9999,4.0,8.6,0.0,5,3,3,0
182,2023-11-13,13,1,159.8,65.1,12.3,3,1,1,417,4.0,7.5,3.0,3,3,3,0
182,2023-11-20,13,1,159.8,65.1,8.1,3,1,0,9999,2.0,7.8,2.0,2,2,3,0
182,2023-11-27,13,1,159.8,65.1,7.5,2,0,0,9999,4.0,7.3,2.0,2,5,2,0
183,2023-05-17,12,1,164.1,56.0,8.7,3,0,0,9999,1.0,8.4,3.0,4,3,2,0
183,2023-05-24,12,1,164.1,56.0,4.4,1,0,1,471,4.0,8.7,2.0,4,1,2,0
183,2023-05-31,12,1,164.1,56.0,7.0,2,0,1,371,6.0,10.4,0.0,3,2,3,1
183,2023-06-07,12,1,164.1,56.0,8.0,3,0,1,545,5.0,7.8,3.0,3,5,2,0
183,2023-06-14,12,1,164.1,56.0,11.7,3,0,0,9999,5.0,6.4,1.0,4,5,3,1
183,2023-06-21,12,1,164.1,56.0,3.0,2,0,0,9999,2.0,7.4,1.0,5,3,4,0
183,2023-06-28,12,1,164.1,56.0,13.3,2,0,0,9999,6.0,8.9,2.0,2,3,3,1
183,2023-07-05,12,1,164.1,56.0,7.6,4,0,0,9999,6.0,7.2,1.0,4,5,3,0
183,2023-07-12,12,1,164.1,56.0,4.7,3,0,1,448,2.0,6.4,0.0,4,4,4,0
183,2023-07-19,12,1,164.1,56.0,4.1,3,2,1,752,3.0,7.2,3.0,2,5,1,0
183,2023-07-26,12,1,164.1,56.0,8.8,3,0,0,9999,5.0,7.4,3.0,2,3,4,0
183,2023-08-02,12,1,164.1,56.0,4.0,5,2,0,9999,6.0,6.8,0.0,3,5,2,0
183,2023-08-09,12,1,164.1,56.0,6.3,1,1,1,744,2.0,8.2,0.0,2,3,3,0
183,2023-08-16,12,1,164.1,56.0,7.3,2,1,1,568,2.0,7.9,5.0,1,3,3,0
183,2023-08-23,12,1,164.1,56.0,11.4,3,0,0,9999,3.0,8.9,2.0,5,1,2,1
183,2023-08-30,12,1,164.1,56.0,11.1,2,0,1,659,1.0,7.5,1.0,3,3,2,0
183,2023-09-06,12,1,164.1,56.0,6.1,3,0,0,9999,4.0,8.6,0.0,3,4,5,0
183,2023-09-13,12,1,164.1,56.0,7.4,3,0,0,9999,5.0,7.5,0.0,1,3,3,0
183,2023-09-20,12,1,164.1,56.0,3.2,5,2,0,9999,1.0,6.8,1.0,3,3,3,0
183,2023-09-27,12,1,164.1,56.0,1.9,4,0,0,9999,4.0,7.4,3.0,3,3,4,0
184,2023-11-14,15,1,158.4,58.0,4.3,5,2,0,9999,3.0,6.2,1.0,2,5,4,0
184,2023-11-21,15,1,158.4,58.0,11.4,2,1,0,9999,6.0,10.0,2.0,2,3,2,0
184,2023-11-28,15,1,158.4,58.0,10.3,4,0,1,395,3.0,8.2,4.0,2,2,4,1
184,2023-12-05,15,1,158.4,58.0,9.2,2,1,0,9999,6.0,7.1,0.0,2,1,5,0
184,2023-12-12,15,1,158.4,58.0,3.6,3,0,0,9999,3.0,7.6,2.0,4,4,3,0
184,2023-12-19,15,1,158.4,58.0,5.9,4,0,0,9999,5.0,5.3,3.0,2,3,3,0
184,2023-12-26,15,1,158.4,58.0,5.4,2,0,0,9999,4.0,9.6,0.0,1,1,4,0
184,2024-01-02,15,1,158.4,58.0,7.5,3,2,0,9999,3.0,9.5,2.0,3,3,3,0
184,2024-01-09,15,1,158.4,58.0,7.3,1,0,0,9999,2.0,8.1,5.0,3,5,5,0
184,2024-01-16,15,1,158.4,58.0,5.0,2,1,1,467,4.0,8.4,1.0,2,5,2,0
184,2024-01-23,15,1,158.4,58.0,9.0,5,0,0,9999,3.0,6.6,3.0,3,1,4,0
184,2024-01-30,15,1,158.4,58.0,8.7,2,0,0,9999,2.0,6.7,1.0,1,2,3,0
184,2024-02-06,15,1,158.4,58.0,5.8,1,0,0,9999,6.0,6.1,4.0,2,1,3,0
184,2024-02-13,15,1,158.4,58.0,8.9,3,0,0,9999,4.0,7.8,0.0,1,4,4,0
184,2024-02-20,15,1,158.4,58.0,11.4,4,0,0,9999,4.0,9.2,1.0,2,1,5,0
184,2024-02-27,15,1,158.4,58.0,12.3,1,0,0,9999,3.0,7.6,0.0,2,2,1,0
184,2024-03-05,15,1,158.4,58.0,9.5,3,1,0,9999,3.0,8.4,0.0,3,2,5,0
184,2024-03-12,15,1,158.4,58.0,9.4,4,0,0,9999,3.0,9.1,0.0,1,5,2,0
184,2024-03-19,15,1,158.4,58.0,7.3,2,2,1,563,4.0,6.2,1.0,1,3,2,0
184,2024-03-26,15,1,158.4,58.0,11.1,3,0,0,9999,4.0,10.0,0.0,3,3,1,0
